id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
3	not	Would you mind waiting a while?__eou__Well, how long will it be?	I'm not sure. But I'll get a table ready as fast as I can.	I'm sure. But I'll get a table ready as fast as I can.	OK. We'll wait.	-28.61864697933197	-41.93303906917572	-1.300847589969635	-1.9968113842464628	22	21	-8.278739333152771	-8.580375909805298	-0.8278739333152771	-0.8580375909805298	10	10	-88.20883393287659	-101.82486259937286	-1.603796980597756	-1.88564560369209	55	54	True	0.6959637942768278	False
5	not	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	-86.95855975151062	-96.38824725151062	-2.070441898845491	-2.350932859792942	42	41	-73.55510830879211	-73.21954274177551	-1.9356607449682135	-1.926830072151987	38	38	-308.88839864730835	-317.98056745529175	-2.160058731799359	-2.239299770811914	143	142	True	0.28049096094745085	False
7	not	Can you manage chopsticks?	Why not? See.	Why? See.	Good mastery. How do you like our Chinese food?	-20.571620225906372	-23.008143663406372	-2.2857355806562634	-2.8760179579257965	9	8	-37.160208225250244	-38.496073722839355	-2.477347215016683	-2.566404914855957	15	15	-102.89427495002747	-106.68381333351135	-3.0263022044125725	-3.2328428282882227	34	33	True	0.5902823772695331	False
15	not	Is everything to your satisfaction?	No, the steak was recommended, but it is not very fresh.	No, the steak was recommended, but it is very fresh.	Oh! Sorry to hear that. This is quite unusual as we have steak from the market every day.	-39.7476282119751	-44.1216516494751	-2.2082015673319497	-2.595391273498535	18	17	-53.3404974937439	-57.86380100250244	-2.133619899749756	-2.314552040100098	25	25	-128.9048171043396	-137.80434131622314	-2.4321663604592376	-2.6500834868504453	53	52	True	0.38718970616658543	False
35	not	I'm looking for some black pumps to go with my evening gown. Could you show me what you have?__eou__Sure, we have several different styles you may choose. How high of a heel do you want?	Not to high, maybe an inch or an inch in the half would be the best.	To high, maybe an inch or an inch in the half would be the best.	In that case, I might have just the pair for you. Look at these, they were made in Italy, the leather is very soft, so your toes will not get pinched. You can tell just by looking at it that it was superbly made.	-49.48619198799133	-58.580498933792114	-2.249372363090515	-2.789547568275815	22	21	-106.65257835388184	-106.30159044265747	-1.871097865857576	-1.864940183204517	57	57	-256.02538526058197	-264.7504414319992	-1.9846929089967595	-2.068362823687494	129	128	True	0.5401752051852999	False
71	not	Is Tom in?__eou__Wrong number.__eou__Isn't this Li's residence?	No, it is not.	No, it is.	Oh, I'm sorry.	-7.990679860115051	-13.308306813240051	-0.7990679860115051	-1.4787007570266724	10	9	-5.956256866455078	-5.808075904846191	-0.5956256866455079	-0.5808075904846192	10	10	-89.85608398914337	-95.02552998065948	-1.953393130198769	-2.111678444014655	46	45	True	0.6796327710151673	False
81	not	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?	-9.486573934555054	-14.889068365097046	-0.7905478278795878	-1.3535516695542769	12	11	-13.60077679157257	-16.058700799942017	-1.2364342537793247	-1.4598818909038196	11	11	-71.53201735019684	-79.39115405082703	-2.043771924291338	-2.3350339426713833	35	34	True	0.5630038416746891	False
83	not	Can you connect me to Mary. Smith Hotel room?	Mrs. Smith has not checked in yet.	Mrs. Smith has checked in yet.	Can you leave a message for her to call her office?	-16.90579652786255	-24.43997621536255	-1.3004458867586577	-2.036664684613546	13	12	-25.522560834884644	-25.732850790023804	-1.5951600521802902	-1.6083031743764877	16	16	-114.81624007225037	-122.56559252738953	-2.609460001642054	-2.8503626169160357	44	43	True	0.7362187978548882	False
95	not	Jessie, I’m afraid I can’t come back home for dinner tonight.	Not back home for dinner again? That’s the third time this week!	Back home for dinner again? That’s the third time this week!	I’m sorry. Our company has just opened. There are always too many things to handle. You know that.	-26.03251838684082	-25.452791213989258	-1.3701325466758327	-1.4140439563327365	19	18	-58.728623032569885	-58.23998177051544	-2.1751341863914773	-2.1570363618709423	27	27	-144.45605766773224	-143.39751589298248	-2.2224008871958807	-2.2405861858278513	65	64	True	0.043911409656903766	False
149	not	May I speak to Marry?	Marry is not in right now, she went shopping with her mum.	Marry is in right now, she went shopping with her mum.	Will it be too late if I call around ten this evening?	-24.517191886901855	-37.08653736114502	-1.2903785203632556	-2.060363186730279	19	18	-43.21604514122009	-41.60558080673218	-2.542120302424711	-2.4473871062783634	17	17	-108.06113123893738	-119.01826524734497	-2.299173005083774	-2.5873535923335864	47	46	True	0.7699846663670233	False
