pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
0	1	expanded_data	meaning_control	174	not_2405	not	h	So the apartment comes unfurnished?	This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.	This one is. I have another one that's furnished, but I'm sure you'll like the furniture.	We have tons of furniture. What we need are air conditioners.		P	This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.	nucleus	base	0.9	1.0	20260416	1779660111	50	50	200	43	43	Why not?	why not?	 Why not? \nSpeaker 2:  It's a good choice for someone who really needs furniture. This one is a good choice for people who have their own furniture and just want to live here.	-5.21435546875	-10.2001953125	-1.7381184895833333	-3.4000651041666665	3	3	-5.21435546875	-10.2001953125	-1.7381184895833333	-3.4000651041666665	4.98583984375	1.6619466145833333	True	True	We have tons of furniture. What we need are air conditioners.	not	1.6619466145833333	4.98583984375	0	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.
Speaker 1: "	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm sure you'll like the furniture.
Speaker 1: "	Speaker 1
1	2	expanded_data	meaning_control	164	not_1776	not	h	Why don’t you sit down and relax, darling?__eou__I don’t want to.__eou__Well, come and talk to me then.	Certainly not.	Certainly.	May I turn on the radio then?		P	Certainly not.	nucleus	base	0.9	1.0	20260416	1909952602	50	50	200	13	13	Why not?	why not?	 Why not?\nSpeaker 2:  Because I don’t like you.\nSpeaker 1: Well, I certainly can’t help it, you silly girl.\nSpeaker 2:  I’m not silly.\nSpeaker 1:  Oh, you are too. Now go and sit down and stop	-4.47119140625	-9.2880859375	-1.4903971354166667	-3.096028645833333	3	3	-4.47119140625	-9.2880859375	-1.4903971354166667	-3.096028645833333	4.81689453125	1.6056315104166667	True	True	May I turn on the radio then?	not	1.6056315104166667	4.81689453125	0	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly not.
Speaker 1: "	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly.
Speaker 1: "	Speaker 1
2	3	expanded_data	meaning_control	146	not_1347	not	h	Hello, Frank.__eou__Hi, Steven. What's new with you?	Not too much. I'm looking to rent an apartment.	Too much. I'm looking to rent an apartment.	Why?		P	Not too much. I'm looking to rent an apartment.	nucleus	base	0.9	1.0	20260416	91491036	50	50	200	8	8	........................	........................	........................\nSpeaker 1: I'm 26 and single.\nSpeaker 2: Sounds good. Do you need a roommate? If so, how many people are you looking to share with?\nSpeaker 1: No. I'm looking to move into my own place. I don't need a roommate. The unit	-7.98046875	-9.28125	-7.98046875	-9.28125	1	1	-7.98046875	-9.28125	-7.98046875	-9.28125	1.30078125	1.30078125	True	True	Why?	not	1.30078125	1.30078125	1	"Speaker 1: Hello, Frank.
Speaker 2: Hi, Steven. What's new with you?
Speaker 1: Not too much. I'm looking to rent an apartment.
Speaker 2: "	"Speaker 1: Hello, Frank.
Speaker 2: Hi, Steven. What's new with you?
Speaker 1: Too much. I'm looking to rent an apartment.
Speaker 2: "	Speaker 2
3	4	expanded_data	meaning_control	163	not_1774	not	h	Here's the dress you wanted it to be made.__eou__Oh, dear!__eou__What's the matter?	It's not what I asked for.	It's what I asked for.	What's wrong with it?		P	It's not what I asked for.	nucleus	base	0.9	1.0	20260416	614976252	50	50	200	4	4	1 think it is.	1 think it is.	1 think it is.\nSpeaker 2: No.\nSpeaker 1: Well, just put it on.\nSpeaker 2: [BLEEP] It's pink! I said magenta!\nSpeaker 1: Let me see. You wanted pink?\nSpeaker 2: No, it's not that I didn't	-8.77734375	-13.95703125	-1.75546875	-2.79140625	5	5	-8.77734375	-13.95703125	-1.75546875	-2.79140625	5.1796875	1.0359375000000002	True	True	What's wrong with it?	not	1.0359375000000002	5.1796875	0	"Speaker 1: Here's the dress you wanted it to be made.
Speaker 2: Oh, dear!
Speaker 1: What's the matter?
Speaker 2: It's not what I asked for.
Speaker 1: "	"Speaker 1: Here's the dress you wanted it to be made.
Speaker 2: Oh, dear!
Speaker 1: What's the matter?
Speaker 2: It's what I asked for.
Speaker 1: "	Speaker 1
4	5	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	base	0.9	1.0	20260416	488230031	50	50	200	5	5	But I've got free tickets.	but i've got free tickets.	 But I've got free tickets.\nSpeaker 2: I'm not interested. Besides, I've got a seminar to attend tomorrow morning.\nSpeaker 1: You will miss the finale. They promised me a front row seat.\nSpeaker 2: Do you realize how long I have been preparing for this seminar?	-15.66552734375	-22.196533203125	-2.237932477678572	-3.170933314732143	7	7	-15.66552734375	-22.196533203125	-2.237932477678572	-3.170933314732143	6.531005859375	0.9330008370535712	True	True	It's the circus.	not	0.9330008370535712	6.531005859375	1	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
5	6	expanded_data	meaning_control	135	not_686	not	h	Would you like to have a piece of cake?__eou__No, thank you. I'm on a diet.	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.		P	Why? You're not fat.	nucleus	base	0.9	1.0	20260416	546266024	50	50	200	29	29	32-year-old woman is not fat?	32-year-old woman is not fat?	32-year-old woman is not fat?\nSpeaker 1: No, of course not.\nSpeaker 2: Do you know how many calories there are in this?\nSpeaker 1: I don't know.\nSpeaker 2: Well, there are 400 calories in this piece of cake.\nSpeaker 1: Wow	-20.5850830078125	-27.566162109375	-2.5731353759765625	-3.445770263671875	8	8	-20.5850830078125	-27.566162109375	-2.5731353759765625	-3.445770263671875	6.9810791015625	0.8726348876953125	True	True	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	not	0.8726348876953125	6.9810791015625	1	"Speaker 1: Would you like to have a piece of cake?
Speaker 2: No, thank you. I'm on a diet.
Speaker 1: Why? You're not fat.
Speaker 2: "	"Speaker 1: Would you like to have a piece of cake?
Speaker 2: No, thank you. I'm on a diet.
Speaker 1: Why? You're fat.
Speaker 2: "	Speaker 2
6	7	expanded_data	meaning_control	132	not_379	not	h	What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.		P	It's not special. It can be seen everywhere.	nucleus	base	0.9	1.0	20260416	1961760661	50	50	200	24	24	〇	〇	〇	-6.80078125	-7.6484375	-6.80078125	-7.6484375	1	1	-6.80078125	-7.6484375	-6.80078125	-7.6484375	0.84765625	0.84765625	True	True	How about the umbrella? It's made of wood and paper. It's very beautiful.	not	0.84765625	0.84765625	0	"Speaker 1: What can I do for you?
Speaker 2: I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?
Speaker 1: I'd like to. How do you like the hat?
Speaker 2: It's not special. It can be seen everywhere.
Speaker 1: "	"Speaker 1: What can I do for you?
Speaker 2: I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?
Speaker 1: I'd like to. How do you like the hat?
Speaker 2: It's special. It can be seen everywhere.
Speaker 1: "	Speaker 1
7	8	expanded_data	meaning_control	177	not_2497	not	h	I'm going to buy a new living room set.__eou__Where are you going to buy one?	I'm really not sure.	I'm really sure.	You like my living room set, don't you?		P	I'm really not sure.	nucleus	base	0.9	1.0	20260416	1836612500	50	50	200	33	33	1B seems pretty good.	1b seems pretty good.	1B seems pretty good.\nSpeaker 1: If they have a warranty, I think I might consider it.\nSpeaker 2: How long is it good for?\nSpeaker 1: They had a lifetime guarantee on the frame.\nSpeaker 2: So if a leg gets broken, it's free to replace?\n	-20.6220703125	-25.548828125	-3.43701171875	-4.258138020833333	6	6	-20.6220703125	-25.548828125	-3.43701171875	-4.258138020833333	4.9267578125	0.821126302083333	True	True	You like my living room set, don't you?	not	0.821126302083333	4.9267578125	1	"Speaker 1: I'm going to buy a new living room set.
Speaker 2: Where are you going to buy one?
Speaker 1: I'm really not sure.
Speaker 2: "	"Speaker 1: I'm going to buy a new living room set.
Speaker 2: Where are you going to buy one?
Speaker 1: I'm really sure.
Speaker 2: "	Speaker 2
8	9	expanded_data	meaning_control	164	not_1776	not	h	Why don’t you sit down and relax, darling?__eou__I don’t want to.__eou__Well, come and talk to me then.	Certainly not.	Certainly.	May I turn on the radio then?		P	Certainly not.	nucleus	base	0.9	1.0	20260416	1909952602	50	50	200	15	15	Why won’t you?	why won’t you?	 Why won’t you?\nSpeaker 2:  Because I’m frightened.\nSpeaker 1:  Why?\nSpeaker 2:  You frightened me. You threatened me.\nSpeaker 1:  I did what?\nSpeaker 2:  You said you’d kill me.\nSpeaker 1	-8.903732299804688	-12.901926040649414	-1.7807464599609375	-2.580385208129883	5	5	-8.903732299804688	-12.901926040649414	-1.7807464599609375	-2.580385208129883	3.998193740844727	0.7996387481689453	True	True	May I turn on the radio then?	not	0.7996387481689453	3.998193740844727	0	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly not.
Speaker 1: "	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly.
Speaker 1: "	Speaker 1
9	10	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	base	0.9	1.0	20260416	1045028012	50	50	200	46	42	When will he be back?	when will he be back?	 When will he be back?\nSpeaker 2: He should be back in about ten minutes.  He'll call you back.\nSpeaker 1:  Great, thanks.\nSpeaker 2: You're welcome.\nBy: James Immand | Admin | via English Listening Blog: A2 Listening and Pronunciation	-7.63690185546875	-12.06591796875	-1.2728169759114585	-2.010986328125	6	6	-7.63690185546875	-12.06591796875	-1.2728169759114585	-2.010986328125	4.42901611328125	0.7381693522135417	True	True	What time should I call back?	not	0.7381693522135417	4.42901611328125	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
