source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	candidate_weight_unnormalized	candidate_weight
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	1	1	21st Century Method Workout.	21st century method workout.	21st Century Method Workout.	-27.0673828125	-27.3125	-4.51123046875	-4.552083333333333	6	6	-27.0673828125	-27.3125	-4.51123046875	-4.552083333333333	0.2451171875	0.040852864583333	True	True	2.4778559366296386e-09	2.2243766263945234e-09
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	2	2	Maybe you’re just having a bad day. I’ll get you something to eat.	maybe you’re just having a bad day. i’ll get you something to eat.	 Maybe you’re just having a bad day. I’ll get you something to eat.\n\nSean is having a bad day, but at the same time, he’s making an excuse for his brother. What can he do to feel better?\n\nWell, first, he could try to identify the source of his stress. Has	-28.284210205078125	-29.42266845703125	-1.6637770708869486	-1.7307452033547794	17	17	-28.284210205078125	-29.42266845703125	-1.6637770708869486	-1.7307452033547794	1.138458251953125	0.0669681324678308	True	True	7.338623896283854e-10	6.587898522864776e-10
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	3	3	I know, I know. I’m a fitness geek, you don’t have to rub it in.	i know, i know. i’m a fitness geek, you don’t have to rub it in.	 I know, I know. I’m a fitness geek, you don’t have to rub it in.\nSpeaker 2: What do you mean? I am all for exercise and healthy living. I just think this stuff is boring. Who wants to do lunges or planks?\nSpeaker 1: I do	-34.65420436859131	-33.89466667175293	-1.6502002080281577	-1.614031746273949	21	21	-34.65420436859131	-33.89466667175293	-1.6502002080281577	-1.614031746273949	-0.7595376968383789	-0.0361684617542084	False	True	1.2564965942022065e-12	1.1279597066039863e-12
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	4	4	.	.	.\n\n\nSpeaker 1: So, you wanna talk about what happened at the party?\nSpeaker 2: I don’t want to talk about it.\nSpeaker 1: So, you do want to talk about it?\nSpeaker 2: No.\nSpeaker 1: I’m sorry. I’ll just let it go	-10.6328125	-10.5078125	-10.6328125	-10.5078125	1	1	-10.6328125	-10.5078125	-10.6328125	-10.5078125	-0.125	-0.125	False	True	0.03400315787906847	0.030524708273670657
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	5	5	It’s okay. But you might want to consider working out a bit. You know, I’ve been noticing something about you lately.	it’s okay. but you might want to consider working out a bit. you know, i’ve been noticing something about you lately.	 It’s okay. But you might want to consider working out a bit. You know, I’ve been noticing something about you lately.\nSpeaker 2: What’s that?\nSpeaker 1: Well, I’ve been having more heart palpitations lately.\nSpeaker 2: Heart palpitations?\nSpeaker 1:	-52.17265319824219	-54.53024291992188	-1.9323204888237848	-2.0196386266637734	27	27	-52.17265319824219	-54.53024291992188	-1.9323204888237848	-2.0196386266637734	2.3575897216796875	0.0873181378399885	True	True	3.097388328572692e-20	2.780532192810085e-20
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	6	6	ouch, guess I know what we’re not doing this Saturday.	ouch, guess i know what we’re not doing this saturday.	ouch, guess I know what we’re not doing this Saturday.	-30.4014892578125	-32.6885986328125	-2.3385760967548075	-2.514507587139423	13	13	-30.4014892578125	-32.6885986328125	-2.3385760967548075	-2.514507587139423	2.287109375	0.1759314903846154	True	True	8.832670336299208e-11	7.929107239154578e-11
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	7	7	67% of people who live in the United States are overweight. Is that the life you want? Even my own mother is overweight, and she’s not exactly the poster child for health.	67% of people who live in the united states are overweight. is that the life you want? even my own mother is overweight, and she’s not exactly the poster child for health.	67% of people who live in the United States are overweight. Is that the life you want? Even my own mother is overweight, and she’s not exactly the poster child for health.\nSpeaker 2: So what! You’re being a big, fat, jerky jerk!\nSpeaker 1: That’s right	-76.78369903564453	-78.78780364990234	-2.02062365883275	-2.0733632539447986	38	38	-76.78369903564453	-78.78780364990234	-2.02062365883275	-2.0733632539447986	2.0041046142578125	0.0527395951120479	True	True	6.346791866011545e-31	5.697528766966853e-31
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	8	8	2 words: Food coma. You have no idea what you’re missing out on. Everything’s fresher, healthier, and makes you feel amazing afterwards.	2 words: food coma. you have no idea what you’re missing out on. everything’s fresher, healthier, and makes you feel amazing afterwards.	2 words: Food coma. You have no idea what you’re missing out on. Everything’s fresher, healthier, and makes you feel amazing afterwards.\nSpeaker 2: Look, it’s cool. I’ve got to go. Thanks for the invite, though.\n\nBoth Speaker 1 and 2 are a part	-59.35382843017578	-64.34172439575195	-1.914639626779864	-2.07553949663716	31	31	-59.35382843017578	-64.34172439575195	-1.914639626779864	-2.07553949663716	4.987895965576172	0.1608998698572958	True	True	2.3564101281566512e-23	2.115354461809627e-23
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	9	9	You really are a tough sell, aren’t you?	you really are a tough sell, aren’t you?	 You really are a tough sell, aren’t you?\nSpeaker 2: I guess so. But, please, let’s go find something we actually want to eat!\nSpeaker 1:  Okay! Let’s get going! I’m starved!	-19.93931198120117	-21.75530242919922	-1.812664725563743	-1.977754766290838	11	11	-19.93931198120117	-21.75530242919922	-1.812664725563743	-1.977754766290838	1.8159904479980469	0.1650900407270952	True	True	3.088573077018247e-06	2.7726187224490247e-06
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	10	10	All right. Let’s call it a night.	all right. let’s call it a night.	 All right. Let’s call it a night.\nSpeaker 2: Where did you get this dumb idea anyway?\nSpeaker 1: I saw an ad for it in the newspaper.\nSpeaker 2: Hmm, well, I guess we can give it a go.\nSpeaker 1: Wow! Check out the	-18.21826171875	-18.44598388671875	-1.821826171875	-1.844598388671875	10	10	-18.21826171875	-18.44598388671875	-1.821826171875	-1.844598388671875	0.22772216796875	0.0227722167968751	True	True	1.7266348941065997e-05	1.5500038739104326e-05
