id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
5	just	[NO CONTEXT]	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m not into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	-78.77922439575195	-79.71561050415039	6.118113877296108e-35	2.3985580652247607e-35	0.9363861083984375	2.5507466198125166	False
16	just	[NO CONTEXT]	You are in luck. We just receive a shipment of several different styles of white purses.	You are in luck. We receive a shipment of several different styles of white purses.	They must be popular again this season.	-32.5439453125	-32.619140625	7.35096121636403e-15	6.8184745233696514e-15	0.0751953125	1.0780946956931983	False
35	just	[NO CONTEXT]	In that case, I might have just the pair for you. Look at these, they were made in Italy, the leather is very soft, so your toes will not get pinched. You can tell just by looking at it that it was superbly made.	In that case, I might have the pair for you. Look at these, they were made in Italy, the leather is very soft, so your toes will not get pinched. You can tell by looking at it that it was superbly made.	Those are beautiful. Do you have any in a size six?	-37.126953125	-37.0093994140625	7.515694663798527e-17	8.453217742697218e-17	-0.1175537109375	0.8890927564584951	False
36	just	[NO CONTEXT]	I'm fine. I'm just so touched by the sad story.	I'm fine. I'm so touched by the sad story.	So I can say now that you must have enjoyed the opera. Which scene is your favorite?	-71.318359375	-71.4208984375	1.0637267114804098e-31	9.600589840542113e-32	0.1025390625	1.1079805815559607	False
37	just	[NO CONTEXT]	Just Mr. White.	Mr. White.	What did he want?	-18.607421875	-19.462890625	8.296584814106988e-09	3.5267445158160944e-09	0.85546875	2.35247684568587	False
66	just	[NO CONTEXT]	I don't think so. I'm just shaken up a little.	I don't think so. I'm shaken up a little.	Maybe I'd better call an ambulance.	-25.04248046875	-24.8782958984375	1.3310332950773363e-11	1.5685319598438292e-11	-0.1641845703125	0.8485853837558149	False
77	just	[NO CONTEXT]	I'll just try him again.	I'll try him again.	Do you want me to have him give you a call?	-31.21270751953125	-30.693832397460938	2.7828728193653824e-14	4.675606581866502e-14	-0.5188751220703125	0.5951896872928217	False
95	just	[NO CONTEXT]	I’m sorry. Our company has just opened. There are always too many things to handle. You know that.	I’m sorry. Our company has opened. There are always too many things to handle. You know that.	You don’t have to explain. Suit yourself.	-31.82855224609375	-31.98516845703125	1.50326446867853e-14	1.285339447428159e-14	0.1566162109375	1.1695466685367961	False
99	just	[NO CONTEXT]	Sure, just ask. What can I do for you?	Sure, ask. What can I do for you?	My car has a problem starting. Could you please take a look at it for me?	-46.47637939453125	-47.43824768066406	6.5398063722662914e-21	2.4993714298751827e-21	0.9618682861328125	2.616580430621665	False
147	just	[NO CONTEXT]	Take the No. 7 bus. There's a bus stop just over there.	Take the No. 7 bus. There's a bus stop over there.	Will it take me straight there?	-24.51708984375	-24.83544921875	2.250936111358723e-11	1.637198917071785e-11	0.318359375	1.374870266457688	False
150	just	[NO CONTEXT]	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	-14.259124755859375	-13.909645080566406	6.417129472819384e-07	9.101603168709338e-07	-0.34947967529296875	0.7050548517519438	False
186	just	[NO CONTEXT]	Mom, just ten more minutes. The show is going to be over soon.	Mom, ten more minutes. The show is going to be over soon.	Peter, if you don't do it soon, I will throw your toys in the trash can.	-57.379425048828125	-56.538299560546875	1.2034618469854408e-25	2.7907985242848574e-25	-0.84112548828125	0.43122491162052917	False
199	just	[NO CONTEXT]	Did somebody hit you? Or did you just fall?	Did somebody hit you? Or did you fall?	Mom! I was just picking my nose, and now it's bleeding.	-54.72314453125	-54.5341796875	1.714116351008539e-24	2.0706499517718674e-24	-0.18896484375	0.8278156090756719	False
232	just	[NO CONTEXT]	I really would rather just listen. Isn't there anyone else who wants to sing?	I really would rather listen. Isn't there anyone else who wants to sing?	Come on! In the two hours we've been here, you haven't sung even one song!	-50.310203552246094	-50.326454162597656	1.4143477823366544e-22	1.391549512242462e-22	0.0162506103515625	1.0163833696851026	False
244	just	[NO CONTEXT]	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-55.65478515625	-55.0218505859375	6.752023033187432e-25	1.2714928033806658e-24	-0.6329345703125	0.5310311639385645	False
272	just	[NO CONTEXT]	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-65.37950134277344	-65.17193603515625	4.0368567382251475e-29	4.968071127563376e-29	-0.2075653076171875	0.8125601736714769	False
302	just	[NO CONTEXT]	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-44.35186767578125	-44.43383026123047	5.473039799460741e-20	5.042346749681574e-20	0.08196258544921875	1.0854151987477587	False
325	just	[NO CONTEXT]	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-19.8515625	-20.235107421875	2.390980031575688e-09	1.6293129372548834e-09	0.383544921875	1.4674774728077007	False
351	just	[NO CONTEXT]	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-56.37657928466797	-55.7567024230957	3.28067121501068e-25	6.097780800288603e-25	-0.6198768615722656	0.538010683305541	False
355	just	[NO CONTEXT]	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-22.24267578125	-22.49951171875	2.1884097722846478e-10	1.6927242463704377e-10	0.2568359375	1.29283300394442	False
366	just	[NO CONTEXT]	It's just what I want.	It's what I want.	No regrets?	-22.9921875	-22.171875	1.0342364551174196e-10	2.348967641018272e-10	-0.8203125	0.440294041117178	False
375	just	[NO CONTEXT]	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-47.8507080078125	-47.3372802734375	1.6546325252692533e-21	2.7649061145346155e-21	-0.513427734375	0.5984407631677426	False
394	just	[NO CONTEXT]	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-33.267578125	-34.73193359375	3.565121982285243e-15	8.243523767162866e-16	1.46435546875	4.324754902128745	False
407	just	[NO CONTEXT]	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-45.445648193359375	-45.12879943847656	1.8331827549280267e-20	2.5165839875004887e-20	-0.3168487548828125	0.7284409199268461	False
454	just	[NO CONTEXT]	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-60.09290313720703	-60.51079559326172	7.979648585858284e-27	5.2540642374473244e-27	0.4178924560546875	1.5187573324636736	False
458	just	[NO CONTEXT]	Let me just park my car in a better position. Alright, miss. Where’s the luggage?	Let me park my car in a better position. Alright, miss. Where’s the luggage?	Over there.	-15.8232421875	-15.224609375	1.342929556014379e-07	2.4436340008897615e-07	-0.5986328125	0.5495624776563918	False
462	just	[NO CONTEXT]	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-17.631591796875	-18.10791015625	2.2013899296531563e-08	1.3672078407546865e-08	0.476318359375	1.6101355361142524	False
465	just	[NO CONTEXT]	Just go to the ticket office in the subway.	go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-35.359375	-35.8837890625	4.401680887698824e-16	2.6053640747086026e-16	0.5244140625	1.6894686352774442	False
472	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-19.716796875	-20.759765625	2.73592328961659e-09	9.641582982461935e-10	1.04296875	2.8376287323287492	False
476	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-19.716796875	-20.759765625	2.73592328961659e-09	9.641582982461935e-10	1.04296875	2.8376287323287492	False
482	just	[NO CONTEXT]	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-32.7894287109375	-32.750640869140625	5.750850080524374e-15	5.978295690600552e-15	-0.038787841796875	0.9619547740949344	False
