id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	Really.	What did you do for your last move?	-7.451198577880859	-15.171855926513672	-0.9313998222351074	-2.167407989501953	8	7	-13.725875854492188	-15.311685562133787	-1.0558366041917069	-1.177821966317984	13	13	-126.69397354125977	-135.97928619384766	-1.6242817120674329	-1.7659647557642553	78	77	True	1.2360081672668457	True
1348	not	So, how should we get to the theatre?__eou__Let's take the bus.__eou__I hate the bus system in London! The bus drivers are rude, the buses are never on time, and there are few people around who can help you.	It's not that bad. You probably just had a bad experience once.	It's that bad. You probably just had a bad experience once.	It wasn't just once. Every single time I take the bus, something bad happens to me or to someone else on the bus.	-24.803621292114254	-42.961381912231445	-1.240181064605713	-2.261125363801655	20	19	-34.22630596160889	-33.93775749206543	-1.1040743858583513	-1.094766370711788	31	31	-173.14868640899658	-191.0362243652344	-1.532289260256607	-1.7056805746895929	113	112	True	1.0209442991959419	True
1467	not	May I help you, sir?__eou__Yes, please. I'm looking for a cotton polo shirt.__eou__Any particular colour?	Not really.	Really.	How about this one?	-7.182406902313232	-15.257602214813232	-0.897800862789154	-2.179657459259033	8	7	-3.498502731323242	-5.25054931640625	-0.3887225257025825	-0.5833943684895834	9	9	-60.742663860321045	-70.56990575790405	-1.1044120701876554	-1.3068501066278528	55	54	True	1.2818565964698792	True
2543	not	Are you being served, madam?	Not yet.	Yet.	Sit here please.How would you like your hair done?	-6.653129577636719	-13.25566864013672	-0.8316411972045898	-1.89366694859096	8	7	-34.759254455566406	-35.07954978942871	-2.3172836303710938	-2.3386366526285807	15	15	-70.69296073913574	-77.60065841674805	-2.019798878261021	-2.2823723063749424	35	34	True	1.0620257513863702	True
3583	not	Do you even know where this bus is supposed to go?__eou__It should take us all the way up to Altadena.__eou__Don't you know?	I'm not positive if it does or not.	I'm positive if it does or.	Is this the right bus, or not?	-23.561389923095703	-38.6425666809082	-1.5707593282063803	-2.972505129300631	15	13	-17.762137413024902	-18.885443687438965	-1.3663182625403771	-1.452726437495305	13	13	-125.0750675201416	-141.26966285705566	-1.761620669297769	-2.0473864182181982	71	69	True	1.4017458010942507	True
3630	not	So, where is this bus supposed to take us?__eou__It should take us back up to Altadena.__eou__Well, don't you know for sure?	I'm not really sure if it does or not.	I'm really sure if it does or.	Are you sure we got on the right bus?	-16.98208999633789	-32.88938903808594	-1.0613806247711182	-2.349242074148996	16	14	-12.468459129333496	-14.805913925170898	-0.8906042235238212	-1.0575652803693498	14	14	-116.815767288208	-135.0614252090454	-1.5785914498406488	-1.8758531279034083	74	72	True	1.287861449377878	True
5445	not	What do you like to do in your spare time?__eou__I like playing chess.__eou__Do you have any hobbies besides playing chess?	I'm afraid not.	I'm afraid.	Do you have any hobbies like playing tennis or things like that?	-12.780692100524902	-21.21373653411865	-1.2780692100524902	-2.3570818371242948	10	9	-26.88590812683105	-25.999290466308597	-1.5815240074606502	-1.5293700274299171	17	17	-80.37432336807251	-87.9230694770813	-1.217792778304129	-1.3526626073397123	66	65	True	1.0790126270718046	True
5817	not	Thank you for coming to see me off.	Not at all.	At all.	If have time, I'll come again.	-8.441642761230469	-16.01580810546875	-0.9379603068033854	-2.0019760131835938	9	8	-29.203621864318848	-28.43342685699463	-2.24643245110145	-2.187186681307279	13	13	-68.03099536895752	-74.83104419708252	-1.9437427248273575	-2.200913064620074	35	34	True	1.0640157063802085	True
5938	not	What are you doing this Saturday?	Not much.	Much.	Do you want to go see a movie?	-6.4454345703125	-14.4268798828125	-0.8056793212890625	-2.0609828404017856	8	7	-8.866451263427734	-11.340707778930664	-0.6820347125713642	-0.8723621368408203	13	13	-36.34514999389648	-46.825904846191406	-1.1357859373092651	-1.5105130595545615	32	31	True	1.255303519112723	True
6038	not	Hi Mark.__eou__Hi.__eou__What are you planning to do today?	I'm not sure yet.	I'm sure yet.	Would you like to have lunch with me?	-8.026320457458496	-20.613600730896	-0.7296654961325906	-2.0613600730896	11	10	-8.64211368560791	-10.078483581542969	-0.6647779758159931	-0.7752679678109976	13	13	-50.07298231124878	-64.09663248062134	-0.9818231825735054	-1.2819326496124268	51	50	True	1.3316945769570092	True
