id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	Really.	What did you do for your last move?	-7.3666486740112305	-16.355673789978027	-0.9208310842514038	-2.3365248271397183	8	7	-12.752716064453125	-14.998405456542969	-0.9809781588040866	-1.1537234966571515	13	13	-125.17690563201904	-136.413480758667	-1.6048321234874237	-1.7716036462164544	78	77	True	1.4156937428883145	True
1467	not	May I help you, sir?__eou__Yes, please. I'm looking for a cotton polo shirt.__eou__Any particular colour?	Not really.	Really.	How about this one?	-7.863309621810913	-16.942655324935913	-0.9829137027263641	-2.420379332133702	8	7	-4.382806777954102	-7.5241241455078125	-0.48697853088378906	-0.8360137939453125	9	9	-66.90421843528748	-79.12488150596619	-1.216440335187045	-1.4652755834438183	55	54	True	1.4374656294073378	True
1746	not	Are we here yet?	Not quite yet.	Quite yet.	How far away is it?	-9.524274826049805	-17.375349044799805	-1.0582527584499783	-2.1719186305999756	9	8	-8.57421588897705	-9.893641471862793	-0.857421588897705	-0.9893641471862793	10	10	-37.91472339630127	-47.08619976043701	-1.3540972641536169	-1.74393332446063	28	27	True	1.1136658721499972	True
2543	not	Are you being served, madam?	Not yet.	Yet.	Sit here please.How would you like your hair done?	-6.64140510559082	-13.87797737121582	-0.8301756381988525	-1.9825681958879744	8	7	-37.72738265991211	-38.778682708740234	-2.515158843994141	-2.5852455139160155	15	15	-73.06698608398438	-81.3626708984375	-2.087628173828125	-2.3930197323069855	35	34	True	1.1523925576891219	True
3583	not	Do you even know where this bus is supposed to go?__eou__It should take us all the way up to Altadena.__eou__Don't you know?	I'm not positive if it does or not.	I'm positive if it does or.	Is this the right bus, or not?	-23.990595817565918	-38.79125499725342	-1.5993730545043945	-2.983942692096417	15	13	-18.69953727722168	-18.139384269714355	-1.4384259444016676	-1.3953372515164888	13	13	-127.44842720031738	-141.68856716156006	-1.7950482704270054	-2.0534574950950732	71	69	True	1.3845696375920225	True
3630	not	So, where is this bus supposed to take us?__eou__It should take us back up to Altadena.__eou__Well, don't you know for sure?	I'm not really sure if it does or not.	I'm really sure if it does or.	Are you sure we got on the right bus?	-17.172258377075195	-32.719627380371094	-1.0732661485671997	-2.337116241455078	16	14	-12.919183731079102	-14.715105056762695	-0.9227988379342216	-1.051078932625907	14	14	-117.51621150970459	-134.89758205413818	-1.5880569122933053	-1.873577528529697	74	72	True	1.2638500928878784	True
5817	not	Thank you for coming to see me off.	Not at all.	At all.	If have time, I'll come again.	-7.362369537353516	-17.164653778076172	-0.8180410597059462	-2.1455817222595215	9	8	-29.317354202270508	-28.895017623901367	-2.2551810924823465	-2.2226936633770285	13	13	-64.68427085876465	-74.0534610748291	-1.8481220245361327	-2.178042972789091	35	34	True	1.3275406625535753	True
5889	not	I really like the record you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	I'm most grateful. Everyone in our class enjoyed it.	-6.300924301147461	-14.567462921142578	-0.7001027001274956	-1.8209328651428223	9	8	-40.56666946411133	-41.075382232666016	-2.535416841506958	-2.567211389541626	16	16	-112.25042533874512	-121.00663566589355	-1.5809919061795088	-1.7286662237984793	71	70	True	1.1208301650153265	True
5938	not	What are you doing this Saturday?	Not much.	Much.	Do you want to go see a movie?	-6.787006378173828	-15.686420440673828	-0.8483757972717285	-2.240917205810547	8	7	-8.020904541015625	-11.17963457107544	-0.6169926570012019	-0.8599718900827261	13	13	-34.536197662353516	-46.57671594619751	-1.0792561769485474	-1.5024747079418552	32	31	True	1.3925414085388184	True
6038	not	Hi Mark.__eou__Hi.__eou__What are you planning to do today?	I'm not sure yet.	I'm sure yet.	Would you like to have lunch with me?	-7.417871475219727	-21.180810928344727	-0.6743519522927024	-2.1180810928344727	11	10	-9.210740089416504	-11.071170091629028	-0.7085184684166541	-0.8516284685868484	13	13	-48.22061347961426	-63.84398293495178	-0.9455022250904757	-1.2768796586990356	51	50	True	1.4437291405417703	True
